0:18:37,0:19:27,8,11,11,190463362500618207,0,0
0:16:55,0:18:22,8,16,16,1324983165271562097,0,2
0:25:06,0:25:53,12,21,21,-6546592716917873288,0,0
0:24:12,0:27:38,8,21,21,1288604502855601432,0,1
0:18:24,0:19:54,8,12,12,302337954012409906,0,0
0:19:37,0:22:20,8,20,20,3792001778467764204,0,2
0:22:40,0:23:34,8,12,12,-2483300596009891032,0,1
0:22:07,0:25:29,8,16,16,-2735116778239337921,0,0
0:22:13,0:23:24,8,19,19,-5023154979202566665,0,0
0:21:58,0:24:10,8,21,21,3490022100721614219,0,1
0:15:05,0:16:00,8,19,19,-2657466515651032338,0,3
0:22:26,0:25:15,8,17,17,-5116372638895699725,0,1
0:23:51,0:25:28,8,18,18,3484054960874377866,0,2
0:16:17,0:22:23,8,16,16,5465322988138631704,0,1
0:16:17,0:17:03,7,16,16,-2277669586672928519,0,1
0:29:40,0:31:47,8,18,18,-3505288045924891077,0,0
0:16:29,0:17:23,7,13,13,-2943091431390183269,0,2
0:18:36,0:21:14,7,18,18,-2358566088337035508,1,1
0:19:42,0:20:38,9,20,20,7530283996380482723,0,1
0:20:05,0:21:03,7,16,16,923863071079580649,0,2
0:18:00,0:18:49,8,15,15,5749459361076217082,0,1
0:20:37,0:21:28,8,13,13,7034077332761966260,0,2
0:17:57,0:18:46,7,13,13,-5241572643383694519,0,0
0:20:31,0:22:00,18,5,5,-4541448510109609025,0,2
0:26:48,0:27:44,9,12,12,4035816331478350833,1,1
0:20:06,0:21:32,14,22,22,4786193773085985977,0,2
0:15:03,0:15:56,8,12,12,-3354686520227748976,0,1
0:25:46,0:26:33,7,12,12,8845353093104628153,1,0
0:21:31,0:23:17,9,17,17,-4407656486843707494,0,0
0:19:48,0:20:40,8,12,12,7074131141890078796,0,1
0:17:18,0:20:31,8,21,21,1162257117096303013,0,3
0:22:27,0:24:30,8,25,25,427215792129471306,0,1
0:20:17,0:21:53,8,10,10,8308297000544133095,0,2
0:26:49,0:27:42,10,19,19,-6672786111391232764,0,1
0:26:59,0:27:45,8,17,17,-6379513874130691297,0,1
0:31:28,0:32:44,8,15,15,-90069363693805895,0,2
0:20:36,0:22:03,8,14,14,-5366221550159606762,0,1
0:18:29,0:20:18,8,8,8,7367739376991363921,0,1
0:25:11,0:27:20,8,16,16,9120643832817514044,0,1
0:13:19,0:24:13,8,13,13,3116409003544780137,0,0
0:13:37,0:17:31,7,23,23,1750289322311227391,0,3
0:20:59,0:21:49,7,11,11,5550583210791022693,0,0
0:21:51,0:23:35,8,13,13,7639466485710515003,0,1
0:19:49,0:22:51,8,16,16,1170600938149745429,0,1
0:16:38,0:17:33,8,7,7,-2130281755454372683,0,0
0:32:06,0:32:59,8,15,15,5922185404969945494,0,2
0:23:11,0:24:25,8,23,23,2850378841011951469,0,2
0:19:30,0:20:25,9,4,4,8243525907449030147,0,0
0:24:13,0:25:03,8,16,16,-2146323322165417210,0,2
0:15:37,0:16:23,8,13,13,4784982019563374858,0,1
0:24:54,0:25:52,8,13,13,9042004023349395552,0,1
0:20:07,0:21:20,8,13,13,9222232709270030882,0,2
0:22:04,0:22:56,7,27,27,-8300576322104045413,0,0
0:22:38,0:23:59,8,14,14,-3813842299661419824,0,1
0:30:16,0:31:12,8,23,23,2883386552676343602,0,0
0:21:05,0:22:16,8,16,16,-2751552352319629724,0,0
0:15:05,0:17:13,8,14,14,8475363431367254561,0,1
0:16:58,0:17:45,8,17,17,-8869645651307758330,0,1
0:18:25,0:21:20,8,13,13,2756793722362344941,0,1
0:22:02,0:38:55,8,21,21,-1129072324868366439,1,0
0:29:29,0:32:10,8,17,17,5654673046955716112,1,0
0:15:03,0:17:16,8,15,15,-2312109716811063597,0,0
0:18:41,0:19:58,8,12,12,6207803385280617160,0,1
0:24:26,0:25:21,8,11,11,7426719157717005177,0,0
0:19:35,0:20:24,8,12,12,2466473914313547688,0,2
